rest_time,heart_rate_stop,heart_rate_start,speed_stop,speed_start,altitude_stop,altitude_start,total_running_time,HRR
19.0,159.0,104.0,14.1084,0.0,208.2,196.8,188.0,55.0
27.0,162.0,113.0,13.068,0.27,185.0,191.8,404.0,49.0
4.0,125.0,119.0,10.6488,5.3748,176.6,176.6,736.0,6.0
216.0,115.0,69.0,10.4472,0.234,179.6,184.2,1043.0,46.0
3.0,141.0,137.0,12.5964,12.294,183.4,183.8,2080.0,4.0
5.0,171.0,143.0,11.7216,2.1492,195.8,195.6,102.0,28.0
125.0,145.0,85.0,14.544,0.1332,159.0,175.6,494.0,60.0
91.0,167.0,88.0,19.7496,4.4676,163.2,180.0,661.0,79.0
92.0,171.0,97.0,19.6848,3.1572,173.4,179.0,823.0,74.0
93.0,174.0,106.0,19.7172,2.3508,171.0,183.2,981.0,68.0
92.0,175.0,116.0,21.1608,0.0,169.6,187.6,1141.0,59.0
87.0,174.0,114.0,18.4068,2.8872,180.0,185.2,1305.0,60.0
382.0,177.0,96.0,21.9024,3.2904,177.0,179.4,1537.0,81.0
144.0,127.0,89.0,10.7496,0.0,183.2,189.4,1465.0,38.0
26.0,139.0,115.0,12.9312,0.738,177.6,176.8,363.0,24.0
238.0,141.0,84.0,12.8664,2.25,181.2,182.0,1196.0,57.0
18.0,99.0,107.0,14.4108,0.0,178.0,176.8,1211.0,-8.0
13.0,153.0,143.0,13.3704,0.4032,180.0,180.8,1987.0,10.0
104.0,148.0,101.0,12.9996,3.2904,178.6,182.4,2016.0,47.0
151.0,140.0,87.0,11.286,0.0324,170.2,171.6,269.0,53.0
7.0,150.0,146.0,12.06,0.3024,179.2,179.0,1497.0,4.0
3.0,162.0,162.0,13.7736,13.7052,144.8,144.6,426.0,0.0
63.0,161.0,86.0,11.556,0.0,144.8,145.6,434.0,75.0
124.0,158.0,93.0,14.6808,0.0,163.8,164.6,1257.0,65.0
215.0,144.0,92.0,13.2696,0.0,176.6,176.6,3067.0,52.0
3.0,144.0,143.0,12.798,8.7012,187.4,187.8,3671.0,1.0
25.0,151.0,126.0,13.2336,3.3912,172.4,173.6,4459.0,25.0
3.0,142.0,142.0,11.4876,11.1852,172.2,172.4,4498.0,0.0
5.0,134.0,135.0,10.782,2.1168,179.8,179.6,4627.0,-1.0
12.0,150.0,132.0,11.7576,0.2016,165.6,166.2,4822.0,18.0
20.0,158.0,107.0,10.1772,0.0,177.8,176.0,146.0,51.0
36.0,129.0,98.0,10.8144,2.9232,180.2,184.6,537.0,31.0
113.0,122.0,71.0,8.4636,0.0684,178.8,179.2,604.0,51.0
321.0,122.0,57.0,9.54,0.1692,191.8,201.0,657.0,65.0
8.0,112.0,113.0,13.1004,2.52,191.8,198.4,695.0,-1.0
15.0,138.0,120.0,13.7736,0.1008,184.8,187.6,754.0,18.0
23.0,146.0,121.0,13.068,0.0,210.4,202.6,928.0,25.0
22.0,142.0,119.0,13.6728,0.1692,192.2,190.8,1031.0,23.0
1.0,152.0,151.0,13.9392,13.8744,182.2,182.2,1855.0,1.0
28.0,154.0,128.0,13.8384,0.1692,171.4,198.0,1961.0,26.0
2.0,151.0,148.0,13.4352,12.528,178.8,180.0,2060.0,3.0
42.0,163.0,123.0,23.8824,2.2176,184.6,186.2,2085.0,40.0
10.0,159.0,136.0,11.9592,0.0,174.4,172.2,995.0,23.0
1944.0,164.0,64.0,14.2416,0.5364,182.0,191.2,1397.0,100.0
55.0,183.0,128.0,24.318,4.1652,187.0,181.0,3336.0,55.0
1886.0,141.0,81.0,11.556,0.1332,171.6,179.2,3383.0,60.0
12.0,127.0,116.0,11.1852,1.8144,171.2,174.4,3445.0,11.0
165.0,136.0,87.0,12.4272,0.0,169.2,173.0,3822.0,49.0
10.0,145.0,130.0,12.9672,0.2016,175.0,175.0,4032.0,15.0
10.0,150.0,132.0,12.3948,0.1692,177.0,176.8,4103.0,18.0
5.0,145.0,129.0,11.9916,2.2176,171.2,171.6,4118.0,16.0
16.0,145.0,124.0,15.1812,1.3788,177.0,174.8,1600.0,21.0
48.0,131.0,94.0,14.7816,0.1332,175.2,179.2,1608.0,37.0
125.0,138.0,79.0,12.6648,0.234,184.0,193.8,2432.0,59.0
2.0,166.0,157.0,12.528,12.4272,184.4,187.4,285.0,9.0
24.0,163.0,106.0,11.2536,0.0324,181.0,180.4,361.0,57.0
36.0,133.0,107.0,13.7376,0.4356,177.2,179.6,1733.0,26.0
82.0,155.0,71.0,12.4632,0.1332,169.6,167.8,296.0,84.0
191.0,143.0,77.0,11.4876,0.0,167.4,167.2,1735.0,66.0
16.0,141.0,127.0,12.9672,0.0684,166.0,168.0,1991.0,14.0
39.0,149.0,120.0,11.3868,0.1692,179.2,182.0,2332.0,29.0
13.0,142.0,128.0,13.302,0.27,181.2,180.0,2775.0,14.0
3.0,151.0,149.0,13.4712,13.4028,171.0,172.4,3029.0,2.0
107.0,154.0,93.0,13.572,0.1008,166.0,178.6,1298.0,61.0
70.0,155.0,107.0,14.1768,0.1332,189.4,190.8,2587.0,48.0
48.0,153.0,119.0,13.2336,0.0,184.2,181.8,3452.0,34.0
14.0,155.0,139.0,13.7736,0.1008,176.8,173.6,5067.0,16.0
24.0,168.0,113.0,12.8664,0.0,156.8,168.0,228.0,55.0
2.0,155.0,151.0,13.9068,13.302,164.6,164.6,333.0,4.0
208.0,152.0,64.0,14.2416,0.1332,169.0,195.0,436.0,88.0
11.0,123.0,115.0,13.2336,0.0,187.6,186.8,474.0,8.0
18.0,138.0,116.0,14.7456,0.0324,188.4,181.6,529.0,22.0
4.0,158.0,156.0,14.9796,14.076,206.2,206.4,1781.0,2.0
69.0,168.0,115.0,17.4996,0.1692,189.6,198.0,1805.0,53.0
10.0,170.0,142.0,11.4552,0.0,143.0,142.0,149.0,28.0
128.0,146.0,71.0,12.9996,2.6208,124.4,144.2,401.0,75.0
35.0,147.0,121.0,12.7656,0.0,169.8,172.6,2281.0,26.0
15.0,145.0,128.0,13.7736,0.0,166.6,168.6,2486.0,17.0
5.0,145.0,141.0,11.8224,6.8508,169.2,172.0,4721.0,4.0
65.0,161.0,88.0,13.3344,0.3024,171.4,181.8,312.0,73.0
92.0,141.0,109.0,11.9916,0.27,164.4,164.6,2995.0,32.0
103.0,140.0,94.0,12.8304,1.6452,175.2,171.4,3077.0,46.0
145.0,142.0,79.0,12.798,0.2016,173.2,183.0,1038.0,63.0
115.0,135.0,82.0,12.06,0.0324,177.0,181.8,1643.0,53.0
12.0,141.0,124.0,13.2012,0.1692,176.2,176.4,2479.0,17.0
15.0,140.0,124.0,12.3948,0.0324,182.6,180.8,2722.0,16.0
98.0,154.0,92.0,14.04,0.2016,164.0,175.8,1481.0,62.0
27.0,147.0,122.0,12.6648,0.0,171.6,175.4,2801.0,25.0
187.0,155.0,89.0,13.3704,5.4756,182.2,183.6,4025.0,66.0
3.0,160.0,149.0,13.302,8.6328,181.2,182.8,4483.0,11.0
72.0,144.0,99.0,12.7656,0.3024,179.8,183.4,5449.0,45.0
7.0,141.0,136.0,11.9916,2.4192,177.4,178.6,5703.0,5.0
23.0,124.0,89.0,10.8144,0.0,207.2,208.8,1109.0,35.0
108.0,120.0,64.0,11.286,0.1332,211.2,208.6,1818.0,56.0
291.0,128.0,60.0,11.2176,0.1008,209.8,217.4,2091.0,68.0
9.0,111.0,119.0,13.3704,0.0684,209.2,207.6,2148.0,-8.0
3.0,131.0,125.0,11.9592,11.7576,217.2,216.6,2254.0,6.0
7.0,169.0,154.0,11.6208,0.0684,193.4,191.8,142.0,15.0
24.0,162.0,89.0,12.8664,0.0,185.4,195.6,587.0,73.0
2.0,133.0,122.0,11.5884,11.3184,178.0,177.8,616.0,11.0
12.0,156.0,114.0,13.302,0.0,190.0,191.2,699.0,42.0
468.0,141.0,59.0,12.3264,0.0684,197.0,192.8,940.0,82.0
7.0,117.0,120.0,12.798,0.234,212.0,215.4,977.0,-3.0
5.0,145.0,137.0,14.4432,6.048,175.6,175.8,1146.0,8.0
46.0,138.0,88.0,12.8988,0.1008,181.2,179.6,1207.0,50.0
5.0,143.0,135.0,13.6368,3.6288,187.6,187.0,1374.0,8.0
9.0,149.0,133.0,14.7816,0.2016,183.6,182.0,2122.0,16.0
2151.0,156.0,58.0,16.29,4.2984,217.2,193.6,2344.0,98.0
33.0,129.0,84.0,12.2616,2.1492,184.0,174.6,2763.0,45.0
7.0,132.0,127.0,11.286,10.9152,165.8,187.6,2842.0,5.0
65.0,132.0,70.0,12.564,0.3024,216.2,180.2,3103.0,62.0
18.0,161.0,120.0,13.3704,0.0,173.8,170.4,392.0,41.0
56.0,150.0,95.0,13.2696,0.0,175.4,175.2,1163.0,55.0
59.0,155.0,116.0,13.9392,0.0,175.8,181.0,3261.0,39.0
10.0,159.0,151.0,14.6448,0.27,174.8,178.0,4784.0,8.0
27.0,167.0,167.0,11.52,0.0,171.0,166.6,138.0,0.0
17.0,165.0,166.0,13.536,3.4272,169.8,174.2,220.0,-1.0
174.0,155.0,92.0,14.4792,5.8464,174.0,177.8,1319.0,63.0
9.0,132.0,138.0,16.7292,0.2016,173.2,172.8,1334.0,-6.0
200.0,160.0,89.0,12.1932,0.0,187.2,186.8,503.0,71.0
330.0,132.0,85.0,11.052,0.0,182.2,181.8,1047.0,47.0
13.0,132.0,119.0,12.0924,0.0,181.0,180.6,1980.0,13.0
23.0,139.0,119.0,11.9916,0.0,171.4,177.2,2408.0,20.0
46.0,134.0,93.0,11.79,0.0,184.8,199.2,2506.0,41.0
85.0,142.0,87.0,13.7736,0.0,166.6,172.8,1781.0,55.0
15.0,138.0,120.0,12.528,0.0,172.8,177.8,2363.0,18.0
15.0,136.0,124.0,13.032,0.0,175.8,172.6,3294.0,12.0
155.0,156.0,93.0,13.6044,0.0684,169.4,184.4,1988.0,63.0
144.0,156.0,100.0,13.4712,3.492,173.4,178.4,2899.0,56.0
145.0,166.0,108.0,14.8788,0.2016,167.0,173.8,4071.0,58.0
99.0,164.0,85.0,13.2012,3.258,185.6,178.4,1192.0,79.0
3.0,143.0,141.0,12.2256,11.6892,178.6,178.6,3155.0,2.0
22.0,153.0,114.0,13.4028,0.3024,185.0,181.6,377.0,39.0
9.0,137.0,125.0,13.4028,0.0684,179.6,177.8,487.0,12.0
12.0,133.0,115.0,12.5964,0.0,201.6,198.8,555.0,18.0
434.0,155.0,72.0,17.802,0.6372,182.4,173.8,1054.0,83.0
2.0,77.0,81.0,0.4356,4.2336,174.2,174.8,1057.0,-4.0
244.0,169.0,97.0,19.548,0.3348,196.4,182.6,2363.0,72.0
12.0,147.0,136.0,13.9392,0.5724,189.2,188.2,2975.0,11.0
4164.0,149.0,59.0,14.3784,0.6048,176.4,189.8,3012.0,90.0
32.0,128.0,76.0,11.9232,0.1008,187.8,185.8,3019.0,52.0
7.0,158.0,132.0,12.1932,0.0684,204.8,208.2,3115.0,26.0
91.0,141.0,72.0,13.9068,0.0,177.0,191.8,397.0,69.0
44.0,149.0,114.0,14.04,6.1812,188.4,189.0,2145.0,35.0
14.0,151.0,135.0,13.9068,0.0,188.4,186.8,2605.0,16.0
78.0,146.0,100.0,12.9672,0.1332,180.0,186.4,3510.0,46.0
16.0,127.0,111.0,12.4632,0.0,188.0,181.0,1106.0,16.0
44.0,144.0,82.0,13.032,0.0,179.2,180.6,1562.0,62.0
78.0,129.0,79.0,12.6972,0.1008,173.4,177.6,2091.0,50.0
14.0,137.0,118.0,12.4272,0.0324,179.6,184.8,3836.0,19.0
7.0,159.0,134.0,13.068,3.492,211.2,213.0,124.0,25.0
32.0,148.0,100.0,12.2616,0.0684,183.0,183.4,351.0,48.0
18.0,139.0,115.0,13.536,0.0684,191.2,194.6,458.0,24.0
4.0,119.0,117.0,12.294,4.5684,211.6,212.2,475.0,2.0
220.0,135.0,67.0,12.024,0.4716,188.8,180.8,801.0,68.0
13.0,138.0,122.0,13.2696,0.2016,182.6,181.6,1117.0,16.0
8.0,139.0,131.0,13.2012,0.0,185.6,184.6,1179.0,8.0
8.0,133.0,125.0,12.6288,0.1332,181.0,181.2,1313.0,8.0
23.0,139.0,114.0,12.7296,0.2016,182.4,184.2,1428.0,25.0
15.0,136.0,119.0,13.032,0.1008,181.0,182.6,1568.0,17.0
2.0,138.0,137.0,12.8304,12.4956,172.2,176.0,1734.0,1.0
7.0,133.0,130.0,11.9916,0.0324,181.6,188.6,1747.0,3.0
2.0,141.0,140.0,12.7656,12.6288,179.6,181.6,1817.0,1.0
1570.0,137.0,64.0,11.8908,0.6048,189.8,204.6,1867.0,73.0
2.0,119.0,121.0,11.2536,11.1852,171.6,171.2,1924.0,-2.0
3.0,137.0,134.0,10.6488,10.5156,170.8,173.8,1988.0,3.0
5.0,144.0,129.0,11.286,3.762,178.2,179.6,2016.0,15.0
6.0,127.0,119.0,9.54,3.2904,184.0,189.2,2071.0,8.0
8.0,134.0,125.0,10.6812,0.0324,181.8,183.2,2139.0,9.0
14.0,138.0,114.0,12.8664,1.242,200.0,198.0,2222.0,24.0
21.0,143.0,118.0,11.8224,3.9312,217.2,202.8,2346.0,25.0
53.0,138.0,88.0,12.3624,0.234,200.0,194.8,2455.0,50.0
19.0,103.0,96.0,10.0764,1.3104,195.0,187.8,2478.0,7.0
26.0,139.0,117.0,11.1528,0.1008,195.4,198.2,2814.0,22.0
49.0,162.0,91.0,13.1328,0.1692,175.4,173.6,431.0,71.0
6.0,110.0,107.0,10.9152,0.0,174.6,174.8,444.0,3.0
28.0,180.0,116.0,11.6892,4.9716,178.2,176.4,564.0,64.0
95.0,165.0,88.0,12.0924,2.5524,172.4,175.6,715.0,77.0
10.0,143.0,136.0,16.9632,0.2016,175.8,174.6,732.0,7.0
2203.0,148.0,74.0,12.3948,2.754,176.6,176.4,1719.0,74.0
9.0,131.0,124.0,13.9752,0.1008,180.0,178.0,2411.0,7.0
6.0,162.0,139.0,14.2416,0.0684,180.4,180.8,183.0,23.0
100.0,153.0,97.0,16.1244,0.234,194.2,179.8,997.0,56.0
45.0,157.0,124.0,14.8464,0.0324,164.8,168.2,1906.0,33.0
43.0,155.0,123.0,13.302,0.0684,172.8,176.4,3165.0,32.0
10.0,155.0,142.0,14.5116,0.0684,188.8,185.2,3261.0,13.0
25.0,138.0,129.0,0.1008,0.27,177.6,176.2,3267.0,9.0
17.0,160.0,153.0,15.282,2.2176,164.0,173.6,3538.0,7.0
2.0,161.0,160.0,14.9472,14.9472,175.6,175.4,4054.0,1.0
103.0,163.0,117.0,15.1164,0.3708,174.4,176.8,4359.0,46.0
12.0,163.0,152.0,15.1488,0.6732,180.2,181.4,5590.0,11.0
7.0,147.0,135.0,13.8384,0.4356,177.2,178.8,368.0,12.0
5.0,142.0,139.0,12.798,9.1368,218.8,218.2,1538.0,3.0
2.0,146.0,144.0,13.7376,13.6368,180.6,181.8,1650.0,2.0
396.0,151.0,75.0,13.7736,0.0,173.8,152.4,1889.0,76.0
30.0,130.0,91.0,11.8908,0.0,198.2,209.0,1930.0,39.0
25.0,141.0,113.0,12.798,0.0,173.2,182.8,2180.0,28.0
6.0,131.0,128.0,12.4956,5.3748,217.6,216.0,2235.0,3.0
12.0,135.0,123.0,12.7656,1.9476,186.4,182.6,2360.0,12.0
7.0,130.0,125.0,11.9916,1.7136,183.8,182.4,3177.0,5.0
13.0,133.0,121.0,12.024,0.0,187.2,182.2,3266.0,12.0
21.0,134.0,103.0,11.6208,0.0684,186.2,193.6,3390.0,31.0
10.0,157.0,122.0,13.1688,0.234,166.2,170.8,392.0,35.0
256.0,137.0,81.0,14.814,3.9636,179.6,182.6,1328.0,56.0
48.0,110.0,72.0,16.6608,0.2016,182.0,178.0,1338.0,38.0
106.0,108.0,77.0,22.2372,0.234,183.0,174.0,1350.0,31.0
28.0,140.0,152.0,22.2696,3.4272,175.6,174.2,3611.0,-12.0
330.0,145.0,91.0,0.3024,0.0,174.2,180.4,3618.0,54.0
8.0,157.0,134.0,11.3544,1.9836,180.0,179.8,151.0,23.0
13.0,159.0,121.0,11.4876,2.52,179.6,180.4,395.0,38.0
90.0,167.0,94.0,12.9672,0.0324,181.0,178.6,1158.0,73.0
39.0,156.0,115.0,13.1328,0.2016,172.6,170.8,2175.0,41.0
35.0,155.0,131.0,13.4712,0.0,168.6,177.0,2449.0,24.0
93.0,154.0,117.0,13.3704,0.1008,174.2,174.6,4031.0,37.0
8.0,129.0,119.0,10.9152,0.0,159.8,160.2,144.0,10.0
152.0,149.0,92.0,13.3704,0.0,167.6,168.0,1759.0,57.0
99.0,154.0,106.0,13.8744,0.0,163.6,167.0,3120.0,48.0
46.0,150.0,119.0,12.7296,0.0,172.2,173.6,3350.0,31.0
4.0,177.0,144.0,14.0076,7.6932,188.6,190.4,80.0,33.0
26.0,139.0,107.0,0.27,0.0,191.2,192.4,84.0,32.0
14.0,143.0,130.0,13.7736,0.0324,187.0,188.6,517.0,13.0
21.0,145.0,127.0,13.1328,0.0684,185.2,191.6,986.0,18.0
134.0,150.0,106.0,11.9232,0.0684,182.0,185.8,1217.0,44.0
39.0,147.0,124.0,12.8664,0.2016,181.0,186.2,1349.0,23.0
40.0,143.0,116.0,12.528,0.0324,186.4,187.6,1408.0,27.0
42.0,122.0,109.0,14.58,0.0684,185.0,187.4,1427.0,13.0
30.0,152.0,134.0,12.528,0.4032,166.8,169.2,1866.0,18.0
103.0,146.0,113.0,12.3264,0.0,179.4,182.0,1983.0,33.0
12.0,142.0,135.0,11.8584,0.1008,178.4,181.4,2192.0,7.0
2.0,141.0,141.0,13.1328,12.9312,181.4,181.0,2317.0,0.0
15.0,146.0,138.0,11.9916,0.2016,175.4,178.0,2577.0,8.0
257.0,157.0,103.0,12.7656,4.8024,182.0,182.0,2799.0,54.0
28.0,135.0,128.0,13.032,0.2016,187.8,188.4,3091.0,7.0
4.0,153.0,142.0,12.528,12.1608,181.6,182.0,3169.0,11.0
75.0,139.0,107.0,12.06,0.0684,183.8,184.0,3183.0,32.0
38.0,146.0,127.0,10.9152,0.0,187.0,187.4,3360.0,19.0
105.0,143.0,105.0,11.9916,0.1692,189.2,194.4,3631.0,38.0
34.0,142.0,122.0,12.8304,0.4356,186.6,186.6,4129.0,20.0
6.0,148.0,140.0,13.1328,0.4032,183.8,183.8,4361.0,8.0
9.0,148.0,139.0,12.3624,1.9476,185.2,185.6,4465.0,9.0
28.0,146.0,137.0,12.1932,0.1008,179.8,174.6,4933.0,9.0
111.0,147.0,118.0,11.9592,0.0684,177.6,180.2,5261.0,29.0
45.0,145.0,114.0,12.2256,3.9636,176.6,183.0,5518.0,31.0
277.0,146.0,95.0,11.4876,0.0684,182.2,183.8,5752.0,51.0
5.0,145.0,142.0,12.5964,3.9636,181.2,181.0,5999.0,3.0
11.0,147.0,142.0,11.6208,0.2016,193.6,200.6,6487.0,5.0
22.0,149.0,140.0,12.1932,0.234,182.8,182.4,6651.0,9.0
34.0,147.0,133.0,11.9232,0.27,186.6,184.6,6730.0,14.0
30.0,153.0,141.0,12.6972,2.1816,182.8,181.6,7453.0,12.0
31.0,146.0,137.0,12.6288,0.1008,204.0,213.6,7553.0,9.0
15.0,165.0,100.0,11.6568,0.0,173.4,174.8,45.0,65.0
33.0,159.0,87.0,12.8304,0.3024,145.6,166.0,402.0,72.0
83.0,141.0,86.0,12.4632,0.1332,164.4,166.4,2312.0,55.0
13.0,128.0,113.0,11.8224,0.1008,179.0,177.4,2607.0,15.0
17.0,144.0,117.0,12.9312,3.1572,172.2,170.4,3815.0,27.0
3.0,127.0,124.0,11.8584,11.6892,174.2,174.4,4066.0,3.0
17.0,148.0,96.0,12.1248,0.0,186.4,186.0,144.0,52.0
8.0,144.0,124.0,13.9068,0.1692,171.4,174.8,382.0,20.0
15.0,144.0,120.0,12.3948,9.306,194.0,203.6,1837.0,24.0
11.0,140.0,124.0,12.528,0.0324,197.2,200.4,1946.0,16.0
26.0,138.0,96.0,12.798,0.1332,194.4,193.2,2059.0,42.0
38.0,148.0,86.0,13.536,0.1332,173.2,177.8,2164.0,62.0
7.0,137.0,129.0,13.6728,0.0324,189.4,188.0,2312.0,8.0
139.0,146.0,72.0,13.5036,0.2016,185.2,189.0,2351.0,74.0
19.0,140.0,109.0,14.7132,0.8388,182.6,178.8,2788.0,31.0
43.0,154.0,102.0,12.8664,0.0,187.8,184.2,3790.0,52.0
4.0,137.0,133.0,12.9672,8.5644,178.8,178.8,899.0,4.0
152.0,135.0,67.0,12.6288,0.3024,181.6,187.8,393.0,68.0
103.0,165.0,89.0,13.3704,0.234,177.4,194.8,2194.0,76.0
34.0,167.0,98.0,12.7656,0.0,183.2,184.6,3178.0,69.0
117.0,156.0,90.0,12.9996,0.234,158.0,196.4,4153.0,66.0
40.0,129.0,102.0,0.1332,0.1008,177.4,176.8,6081.0,27.0
62.0,154.0,81.0,13.2696,0.2016,167.2,170.2,396.0,73.0
214.0,137.0,83.0,14.31,0.2016,169.2,174.8,1355.0,54.0
10.0,99.0,129.0,17.6004,4.3668,176.4,176.8,1367.0,-30.0
100.0,148.0,61.0,20.6244,0.1692,173.0,178.2,1382.0,87.0
478.0,176.0,80.0,24.1524,0.0,176.0,179.4,3597.0,96.0
50.0,158.0,87.0,13.7376,0.3348,173.2,179.6,386.0,71.0
34.0,100.0,78.0,13.9392,0.0324,180.8,179.0,398.0,22.0
55.0,142.0,96.0,13.3704,0.0684,170.2,178.4,2633.0,46.0
19.0,132.0,114.0,12.3264,1.242,184.0,184.2,3994.0,18.0
22.0,160.0,99.0,13.1328,0.3708,164.6,165.6,58.0,61.0
17.0,146.0,110.0,12.9312,0.0,161.0,164.8,135.0,36.0
75.0,155.0,91.0,14.4432,0.1008,158.0,161.6,360.0,64.0
129.0,153.0,102.0,14.31,2.6856,172.6,171.8,1605.0,51.0
153.0,155.0,108.0,13.6044,0.27,165.8,173.2,2887.0,47.0
30.0,156.0,140.0,13.4352,3.4596,175.0,173.8,3749.0,16.0
318.0,157.0,102.0,12.6288,0.4716,174.6,180.4,4619.0,55.0
308.0,157.0,103.0,13.1328,0.3024,179.8,177.4,5989.0,54.0
131.0,155.0,119.0,13.2012,0.2016,174.8,178.8,7433.0,36.0
24.0,144.0,100.0,12.6648,0.234,173.0,179.0,401.0,44.0
56.0,152.0,96.0,13.4352,0.234,165.6,183.6,2395.0,56.0
42.0,154.0,104.0,12.8988,3.5928,179.4,181.6,2851.0,50.0
32.0,161.0,105.0,11.9232,0.234,173.0,171.8,4339.0,56.0
8.0,135.0,123.0,13.1328,0.1008,174.2,176.0,385.0,12.0
216.0,150.0,89.0,14.6124,0.3024,174.0,187.2,2034.0,61.0
15.0,146.0,131.0,14.3424,0.1008,212.8,200.0,2301.0,15.0
22.0,149.0,132.0,14.1084,0.0324,184.4,183.4,2466.0,17.0
42.0,152.0,129.0,14.04,0.1692,197.2,198.6,3468.0,23.0
34.0,141.0,113.0,13.536,0.0,183.0,184.4,1746.0,28.0
16.0,141.0,127.0,12.9672,0.0,187.6,186.8,2165.0,14.0
26.0,138.0,114.0,12.1608,0.0,183.8,185.6,2941.0,24.0
73.0,132.0,79.0,13.068,0.3708,159.2,161.0,412.0,53.0
78.0,140.0,88.0,13.7376,0.27,166.8,175.0,2227.0,52.0
22.0,142.0,123.0,13.3344,0.0,199.4,182.6,2948.0,19.0
80.0,142.0,97.0,13.2696,0.3348,167.2,171.2,3676.0,45.0
30.0,143.0,125.0,13.4352,0.2016,178.4,178.0,5533.0,18.0
17.0,134.0,122.0,12.1248,0.1008,176.8,181.6,5784.0,12.0
75.0,160.0,109.0,15.6528,0.0684,175.4,179.8,1874.0,51.0
51.0,142.0,106.0,12.294,0.0,178.6,180.0,2332.0,36.0
67.0,137.0,104.0,12.564,0.0,179.8,182.4,2466.0,33.0
32.0,123.0,114.0,10.4148,0.0,180.8,181.0,2495.0,9.0
90.0,147.0,100.0,13.1688,2.2176,179.4,179.2,3320.0,47.0
34.0,134.0,92.0,12.294,0.27,170.4,174.8,406.0,42.0
13.0,143.0,118.0,12.9312,0.1332,180.4,179.6,925.0,25.0
77.0,156.0,97.0,14.3784,0.1692,178.4,176.6,1206.0,59.0
52.0,141.0,99.0,12.9312,0.1692,176.2,176.0,1848.0,42.0
76.0,149.0,94.0,12.6288,0.0324,180.0,184.0,2352.0,55.0
57.0,145.0,107.0,12.7296,0.27,170.4,176.4,2991.0,38.0
21.0,149.0,132.0,13.3704,0.234,180.0,181.6,3806.0,17.0
16.0,164.0,93.0,10.5804,0.1008,177.0,175.2,157.0,71.0
119.0,136.0,84.0,12.6648,3.9636,180.0,169.4,1464.0,52.0
10.0,135.0,128.0,12.7656,0.1692,172.8,173.0,2463.0,7.0
8.0,135.0,127.0,12.06,0.0684,191.8,188.8,146.0,8.0
31.0,151.0,98.0,13.068,0.0684,178.8,175.0,392.0,53.0
342.0,137.0,74.0,14.1768,0.4716,183.0,201.2,1992.0,63.0
11.0,117.0,103.0,11.3868,0.234,188.8,189.4,2186.0,14.0
8.0,121.0,111.0,12.4632,0.1332,207.0,202.0,2255.0,10.0
27.0,115.0,87.0,11.1528,0.0,232.0,222.0,2330.0,28.0
19.0,120.0,93.0,11.1528,0.0324,190.8,187.6,2458.0,27.0
54.0,132.0,76.0,10.4472,0.234,178.8,183.2,3876.0,56.0
60.0,138.0,80.0,13.3704,0.2016,170.6,184.4,390.0,58.0
99.0,138.0,74.0,13.8744,0.2016,169.6,178.4,1786.0,64.0
19.0,156.0,121.0,14.076,0.0,177.2,181.4,3098.0,35.0
15.0,144.0,124.0,14.1084,3.5928,175.0,177.8,3322.0,20.0
133.0,160.0,62.0,12.7296,0.5364,155.0,165.2,410.0,98.0
26.0,130.0,93.0,13.2696,0.0684,182.2,183.0,1244.0,37.0
39.0,135.0,102.0,13.032,0.0324,174.0,173.4,2441.0,33.0
379.0,132.0,72.0,12.3624,0.0684,176.0,164.8,3736.0,60.0
46.0,120.0,92.0,11.3184,0.0,169.6,174.6,4307.0,28.0
33.0,118.0,86.0,10.8504,0.0,175.8,177.8,4492.0,32.0
10.0,166.0,124.0,11.2536,0.2016,167.8,168.4,235.0,42.0
17.0,127.0,102.0,12.1932,1.8828,163.6,167.0,1129.0,25.0
60.0,140.0,84.0,14.2776,0.27,184.2,193.6,397.0,56.0
19.0,136.0,104.0,13.4028,0.2016,186.6,188.4,488.0,32.0
26.0,125.0,97.0,11.52,0.1008,171.8,174.0,1628.0,28.0
36.0,148.0,82.0,9.0036,0.0,177.4,174.0,37.0,66.0
23.0,123.0,91.0,10.044,0.0684,169.2,176.6,259.0,32.0
4.0,120.0,110.0,9.6084,0.0,169.6,170.4,297.0,10.0
11.0,130.0,132.0,22.1364,0.0684,167.2,170.2,800.0,-2.0
46.0,136.0,120.0,17.5356,9.7416,168.2,158.6,815.0,16.0
148.0,117.0,79.0,11.052,0.234,177.6,175.2,1606.0,38.0
20.0,113.0,106.0,10.278,0.1008,176.8,176.8,1844.0,7.0
22.0,103.0,101.0,10.314,0.0324,177.2,191.0,1891.0,2.0
24.0,112.0,104.0,10.314,0.27,188.2,204.2,2027.0,8.0
7.0,143.0,129.0,12.294,0.1692,185.2,185.0,308.0,14.0
34.0,137.0,108.0,13.8744,0.1332,174.4,181.2,667.0,29.0
3.0,137.0,136.0,11.1852,11.1168,158.6,158.8,875.0,1.0
6.0,143.0,137.0,12.798,0.0,178.2,181.4,1021.0,6.0
4.0,134.0,130.0,3.024,0.3348,182.2,182.4,1024.0,4.0
144.0,149.0,95.0,13.068,0.0,180.4,175.4,1116.0,54.0
25.0,131.0,112.0,7.4556,0.0,189.4,184.2,1157.0,19.0
35.0,132.0,107.0,11.52,0.0684,201.4,191.2,1293.0,25.0
10.0,122.0,122.0,11.286,0.0,167.8,172.8,1362.0,0.0
